Date,Crop,Market,Price,Unit
2025-11-23,Maize,Owino,1541,kg
2025-11-24,Maize,Owino,1536,kg
2025-11-25,Maize,Owino,1583,kg
2025-11-26,Maize,Owino,1581,kg
2025-11-27,Maize,Owino,1638,kg
2025-11-28,Maize,Owino,1562,kg
2025-11-29,Maize,Owino,1530,kg
2025-11-30,Maize,Owino,1590,kg
2025-12-01,Maize,Owino,1591,kg
2025-12-02,Maize,Owino,1590,kg
2025-12-03,Maize,Owino,1608,kg
2025-12-04,Maize,Owino,1567,kg
2025-12-05,Maize,Owino,1535,kg
2025-12-06,Maize,Owino,1585,kg
2025-12-07,Maize,Owino,1545,kg
2025-12-08,Maize,Owino,1669,kg
2025-12-09,Maize,Owino,1631,kg
2025-12-10,Maize,Owino,1623,kg
2025-12-11,Maize,Owino,1657,kg
2025-12-12,Maize,Owino,1618,kg
2025-12-13,Maize,Owino,1611,kg
2025-12-14,Maize,Owino,1671,kg
2025-12-15,Maize,Owino,1605,kg
2025-12-16,Maize,Owino,1541,kg
2025-12-17,Maize,Owino,1641,kg
2025-12-18,Maize,Owino,1639,kg
2025-12-19,Maize,Owino,1668,kg
2025-12-20,Maize,Owino,1722,kg
2025-12-21,Maize,Owino,1612,kg
2025-12-22,Maize,Owino,1661,kg
2025-12-23,Maize,Owino,1638,kg
2025-12-24,Maize,Owino,1628,kg
2025-12-25,Maize,Owino,1611,kg
2025-12-26,Maize,Owino,1601,kg
2025-12-27,Maize,Owino,1627,kg
2025-12-28,Maize,Owino,1664,kg
2025-12-29,Maize,Owino,1626,kg
2025-12-30,Maize,Owino,1614,kg
2025-12-31,Maize,Owino,1691,kg
2026-01-01,Maize,Owino,1640,kg
2026-01-02,Maize,Owino,1669,kg
2026-01-03,Maize,Owino,1648,kg
2026-01-04,Maize,Owino,1690,kg
2026-01-05,Maize,Owino,1650,kg
2026-01-06,Maize,Owino,1661,kg
2026-01-07,Maize,Owino,1682,kg
2026-01-08,Maize,Owino,1676,kg
2026-01-09,Maize,Owino,1682,kg
2026-01-10,Maize,Owino,1702,kg
2026-01-11,Maize,Owino,1710,kg
2026-01-12,Maize,Owino,1689,kg
2026-01-13,Maize,Owino,1648,kg
2026-01-14,Maize,Owino,1665,kg
2026-01-15,Maize,Owino,1630,kg
2026-01-16,Maize,Owino,1662,kg
2026-01-17,Maize,Owino,1589,kg
2026-01-18,Maize,Owino,1631,kg
2026-01-19,Maize,Owino,1761,kg
2026-01-20,Maize,Owino,1624,kg
2026-01-21,Maize,Owino,1717,kg
2026-01-22,Maize,Owino,1622,kg
2026-01-23,Maize,Owino,1648,kg
2026-01-24,Maize,Owino,1637,kg
2026-01-25,Maize,Owino,1645,kg
2026-01-26,Maize,Owino,1612,kg
2024-01-28,Maize,Nakawa,1257,kg
2024-01-29,Maize,Nakawa,1267,kg
2024-01-30,Maize,Nakawa,1336,kg
2024-01-31,Maize,Nakawa,1284,kg
2024-02-01,Maize,Nakawa,1273,kg
2024-02-02,Maize,Nakawa,1264,kg
2024-02-03,Maize,Nakawa,1259,kg
2024-02-04,Maize,Nakawa,1255,kg
2024-02-05,Maize,Nakawa,1312,kg
2024-02-06,Maize,Nakawa,1296,kg
2024-02-07,Maize,Nakawa,1287,kg
2024-02-08,Maize,Nakawa,1297,kg
2024-02-09,Maize,Nakawa,1386,kg
2024-02-10,Maize,Nakawa,1270,kg
2024-02-11,Maize,Nakawa,1376,kg
2024-02-12,Maize,Nakawa,1231,kg
2024-02-13,Maize,Nakawa,1306,kg
2024-02-14,Maize,Nakawa,1282,kg
2024-02-15,Maize,Nakawa,1288,kg
2024-02-16,Maize,Nakawa,1310,kg
2024-02-17,Maize,Nakawa,1381,kg
2024-02-18,Maize,Nakawa,1341,kg
2024-02-19,Maize,Nakawa,1339,kg
2024-02-20,Maize,Nakawa,1346,kg
2024-02-21,Maize,Nakawa,1416,kg
2024-02-22,Maize,Nakawa,1356,kg
2024-02-23,Maize,Nakawa,1303,kg
2024-02-24,Maize,Nakawa,1407,kg
2024-02-25,Maize,Nakawa,1414,kg
2024-02-26,Maize,Nakawa,1388,kg
2024-02-27,Maize,Nakawa,1328,kg
2024-02-28,Maize,Nakawa,1361,kg
2024-02-29,Maize,Nakawa,1375,kg
2024-03-01,Maize,Nakawa,1476,kg
2024-03-02,Maize,Nakawa,1381,kg
2024-03-03,Maize,Nakawa,1412,kg
2024-03-04,Maize,Nakawa,1411,kg
2024-03-05,Maize,Nakawa,1409,kg
2024-03-06,Maize,Nakawa,1429,kg
2024-03-07,Maize,Nakawa,1391,kg
2024-03-08,Maize,Nakawa,1397,kg
2024-03-09,Maize,Nakawa,1503,kg
2024-03-10,Maize,Nakawa,1491,kg
2024-03-11,Maize,Nakawa,1370,kg
2024-03-12,Maize,Nakawa,1476,kg
2024-03-13,Maize,Nakawa,1395,kg
2024-03-14,Maize,Nakawa,1482,kg
2024-03-15,Maize,Nakawa,1457,kg
2024-03-16,Maize,Nakawa,1416,kg
2024-03-17,Maize,Nakawa,1455,kg
2024-03-18,Maize,Nakawa,1517,kg
2024-03-19,Maize,Nakawa,1426,kg
2024-03-20,Maize,Nakawa,1420,kg
2024-03-21,Maize,Nakawa,1410,kg
2024-03-22,Maize,Nakawa,1488,kg
2024-03-23,Maize,Nakawa,1530,kg
2024-03-24,Maize,Nakawa,1439,kg
2024-03-25,Maize,Nakawa,1516,kg
2024-03-26,Maize,Nakawa,1458,kg
2024-03-27,Maize,Nakawa,1463,kg
2024-03-28,Maize,Nakawa,1525,kg
2024-03-29,Maize,Nakawa,1484,kg
2024-03-30,Maize,Nakawa,1465,kg
2024-03-31,Maize,Nakawa,1459,kg
2024-04-01,Maize,Nakawa,1551,kg
2024-04-02,Maize,Nakawa,1506,kg
2024-04-03,Maize,Nakawa,1402,kg
2024-04-04,Maize,Nakawa,1480,kg
2024-04-05,Maize,Nakawa,1441,kg
2024-04-06,Maize,Nakawa,1493,kg
2024-04-07,Maize,Nakawa,1432,kg
2024-04-08,Maize,Nakawa,1482,kg
2024-04-09,Maize,Nakawa,1490,kg
2024-04-10,Maize,Nakawa,1442,kg
2024-04-11,Maize,Nakawa,1528,kg
2024-04-12,Maize,Nakawa,1478,kg
2024-04-13,Maize,Nakawa,1582,kg
2024-04-14,Maize,Nakawa,1527,kg
2024-04-15,Maize,Nakawa,1527,kg
2024-04-16,Maize,Nakawa,1519,kg
2024-04-17,Maize,Nakawa,1426,kg
2024-04-18,Maize,Nakawa,1451,kg
2024-04-19,Maize,Nakawa,1543,kg
2024-04-20,Maize,Nakawa,1479,kg
2024-04-21,Maize,Nakawa,1476,kg
2024-04-22,Maize,Nakawa,1538,kg
2024-04-23,Maize,Nakawa,1531,kg
2024-04-24,Maize,Nakawa,1511,kg
2024-04-25,Maize,Nakawa,1456,kg
2024-04-26,Maize,Nakawa,1498,kg
2024-04-27,Maize,Nakawa,1505,kg
2024-04-28,Maize,Nakawa,1506,kg
2024-04-29,Maize,Nakawa,1506,kg
2024-04-30,Maize,Nakawa,1526,kg
2024-05-01,Maize,Nakawa,1482,kg
2024-05-02,Maize,Nakawa,1498,kg
2024-05-03,Maize,Nakawa,1475,kg
2024-05-04,Maize,Nakawa,1534,kg
2024-05-05,Maize,Nakawa,1499,kg
2024-05-06,Maize,Nakawa,1498,kg
2024-05-07,Maize,Nakawa,1562,kg
2024-05-08,Maize,Nakawa,1468,kg
2024-05-09,Maize,Nakawa,1451,kg
2024-05-10,Maize,Nakawa,1502,kg
2024-05-11,Maize,Nakawa,1505,kg
2024-05-12,Maize,Nakawa,1501,kg
2024-05-13,Maize,Nakawa,1469,kg
2024-05-14,Maize,Nakawa,1493,kg
2024-05-15,Maize,Nakawa,1495,kg
2024-05-16,Maize,Nakawa,1529,kg
2024-05-17,Maize,Nakawa,1515,kg
2024-05-18,Maize,Nakawa,1470,kg
2024-05-19,Maize,Nakawa,1418,kg
2024-05-20,Maize,Nakawa,1452,kg
2024-05-21,Maize,Nakawa,1546,kg
2024-05-22,Maize,Nakawa,1457,kg
2024-05-23,Maize,Nakawa,1446,kg
2024-05-24,Maize,Nakawa,1447,kg
2024-05-25,Maize,Nakawa,1469,kg
2024-05-26,Maize,Nakawa,1503,kg
2024-05-27,Maize,Nakawa,1399,kg
2024-05-28,Maize,Nakawa,1501,kg
2024-05-29,Maize,Nakawa,1441,kg
2024-05-30,Maize,Nakawa,1439,kg
2024-05-31,Maize,Nakawa,1390,kg
2024-06-01,Maize,Nakawa,1430,kg
2024-06-02,Maize,Nakawa,1352,kg
2024-06-03,Maize,Nakawa,1470,kg
2024-06-04,Maize,Nakawa,1425,kg
2024-06-05,Maize,Nakawa,1411,kg
2024-06-06,Maize,Nakawa,1382,kg
2024-06-07,Maize,Nakawa,1445,kg
2024-06-08,Maize,Nakawa,1441,kg
2024-06-09,Maize,Nakawa,1461,kg
2024-06-10,Maize,Nakawa,1342,kg
2024-06-11,Maize,Nakawa,1395,kg
2024-06-12,Maize,Nakawa,1332,kg
2024-06-13,Maize,Nakawa,1460,kg
2024-06-14,Maize,Nakawa,1404,kg
2024-06-15,Maize,Nakawa,1442,kg
2024-06-16,Maize,Nakawa,1421,kg
2024-06-17,Maize,Nakawa,1369,kg
2024-06-18,Maize,Nakawa,1352,kg
2024-06-19,Maize,Nakawa,1420,kg
2024-06-20,Maize,Nakawa,1384,kg
2024-06-21,Maize,Nakawa,1362,kg
2024-06-22,Maize,Nakawa,1363,kg
2024-06-23,Maize,Nakawa,1347,kg
2024-06-24,Maize,Nakawa,1322,kg
2024-06-25,Maize,Nakawa,1372,kg
2024-06-26,Maize,Nakawa,1300,kg
2024-06-27,Maize,Nakawa,1376,kg
2024-06-28,Maize,Nakawa,1417,kg
2024-06-29,Maize,Nakawa,1365,kg
2024-06-30,Maize,Nakawa,1338,kg
2024-07-01,Maize,Nakawa,1320,kg
2024-07-02,Maize,Nakawa,1364,kg
2024-07-03,Maize,Nakawa,1331,kg
2024-07-04,Maize,Nakawa,1350,kg
2024-07-05,Maize,Nakawa,1356,kg
2024-07-06,Maize,Nakawa,1374,kg
2024-07-07,Maize,Nakawa,1298,kg
2024-07-08,Maize,Nakawa,1327,kg
2024-07-09,Maize,Nakawa,1341,kg
2024-07-10,Maize,Nakawa,1270,kg
2024-07-11,Maize,Nakawa,1307,kg
2024-07-12,Maize,Nakawa,1363,kg
2024-07-13,Maize,Nakawa,1325,kg
2024-07-14,Maize,Nakawa,1360,kg
2024-07-15,Maize,Nakawa,1276,kg
2024-07-16,Maize,Nakawa,1251,kg
2024-07-17,Maize,Nakawa,1289,kg
2024-07-18,Maize,Nakawa,1297,kg
2024-07-19,Maize,Nakawa,1259,kg
2024-07-20,Maize,Nakawa,1205,kg
2024-07-21,Maize,Nakawa,1317,kg
2024-07-22,Maize,Nakawa,1207,kg
2024-07-23,Maize,Nakawa,1292,kg
2024-07-24,Maize,Nakawa,1223,kg
2024-07-25,Maize,Nakawa,1264,kg
2024-07-26,Maize,Nakawa,1232,kg
2024-07-27,Maize,Nakawa,1228,kg
2024-07-28,Maize,Nakawa,1163,kg
2024-07-29,Maize,Nakawa,1320,kg
2024-07-30,Maize,Nakawa,1233,kg
2024-07-31,Maize,Nakawa,1216,kg
2024-08-01,Maize,Nakawa,1194,kg
2024-08-02,Maize,Nakawa,1208,kg
2024-08-03,Maize,Nakawa,1239,kg
2024-08-04,Maize,Nakawa,1196,kg
2024-08-05,Maize,Nakawa,1281,kg
2024-08-06,Maize,Nakawa,1227,kg
2024-08-07,Maize,Nakawa,1159,kg
2024-08-08,Maize,Nakawa,1203,kg
2024-08-09,Maize,Nakawa,1267,kg
2024-08-10,Maize,Nakawa,1234,kg
2024-08-11,Maize,Nakawa,1262,kg
2024-08-12,Maize,Nakawa,1217,kg
2024-08-13,Maize,Nakawa,1161,kg
2024-08-14,Maize,Nakawa,1181,kg
2024-08-15,Maize,Nakawa,1167,kg
2024-08-16,Maize,Nakawa,1225,kg
2024-08-17,Maize,Nakawa,1261,kg
2024-08-18,Maize,Nakawa,1182,kg
2024-08-19,Maize,Nakawa,1194,kg
2024-08-20,Maize,Nakawa,1211,kg
2024-08-21,Maize,Nakawa,1196,kg
2024-08-22,Maize,Nakawa,1139,kg
2024-08-23,Maize,Nakawa,1119,kg
2024-08-24,Maize,Nakawa,1202,kg
2024-08-25,Maize,Nakawa,1210,kg
2024-08-26,Maize,Nakawa,1196,kg
2024-08-27,Maize,Nakawa,1187,kg
2024-08-28,Maize,Nakawa,1167,kg
2024-08-29,Maize,Nakawa,1131,kg
2024-08-30,Maize,Nakawa,1167,kg
2024-08-31,Maize,Nakawa,1183,kg
2024-09-01,Maize,Nakawa,1152,kg
2024-09-02,Maize,Nakawa,1154,kg
2024-09-03,Maize,Nakawa,1169,kg
2024-09-04,Maize,Nakawa,1120,kg
2024-09-05,Maize,Nakawa,1226,kg
2024-09-06,Maize,Nakawa,1208,kg
2024-09-07,Maize,Nakawa,1190,kg
2024-09-08,Maize,Nakawa,1237,kg
2024-09-09,Maize,Nakawa,1124,kg
2024-09-10,Maize,Nakawa,1162,kg
2024-09-11,Maize,Nakawa,1213,kg
2024-09-12,Maize,Nakawa,1101,kg
2024-09-13,Maize,Nakawa,1143,kg
2024-09-14,Maize,Nakawa,1190,kg
2024-09-15,Maize,Nakawa,1140,kg
2024-09-16,Maize,Nakawa,1179,kg
2024-09-17,Maize,Nakawa,1163,kg
2024-09-18,Maize,Nakawa,1176,kg
2024-09-19,Maize,Nakawa,1167,kg
2024-09-20,Maize,Nakawa,1168,kg
2024-09-21,Maize,Nakawa,1138,kg
2024-09-22,Maize,Nakawa,1093,kg
2024-09-23,Maize,Nakawa,1132,kg
2024-09-24,Maize,Nakawa,1223,kg
2024-09-25,Maize,Nakawa,1143,kg
2024-09-26,Maize,Nakawa,1251,kg
2024-09-27,Maize,Nakawa,1191,kg
2024-09-28,Maize,Nakawa,1136,kg
2024-09-29,Maize,Nakawa,1173,kg
2024-09-30,Maize,Nakawa,1196,kg
2024-10-01,Maize,Nakawa,1136,kg
2024-10-02,Maize,Nakawa,1183,kg
2024-10-03,Maize,Nakawa,1167,kg
2024-10-04,Maize,Nakawa,1209,kg
2024-10-05,Maize,Nakawa,1116,kg
2024-10-06,Maize,Nakawa,1271,kg
2024-10-07,Maize,Nakawa,1206,kg
2024-10-08,Maize,Nakawa,1175,kg
2024-10-09,Maize,Nakawa,1185,kg
2024-10-10,Maize,Nakawa,1196,kg
2024-10-11,Maize,Nakawa,1239,kg
2024-10-12,Maize,Nakawa,1247,kg
2024-10-13,Maize,Nakawa,1210,kg
2024-10-14,Maize,Nakawa,1287,kg
2024-10-15,Maize,Nakawa,1230,kg
2024-10-16,Maize,Nakawa,1278,kg
2024-10-17,Maize,Nakawa,1206,kg
2024-10-18,Maize,Nakawa,1177,kg
2024-10-19,Maize,Nakawa,1181,kg
2024-10-20,Maize,Nakawa,1254,kg
2024-10-21,Maize,Nakawa,1250,kg
2024-10-22,Maize,Nakawa,1169,kg
2024-10-23,Maize,Nakawa,1161,kg
2024-10-24,Maize,Nakawa,1234,kg
2024-10-25,Maize,Nakawa,1236,kg
2024-10-26,Maize,Nakawa,1196,kg
2024-10-27,Maize,Nakawa,1186,kg
2024-10-28,Maize,Nakawa,1183,kg
2024-10-29,Maize,Nakawa,1173,kg
2024-10-30,Maize,Nakawa,1214,kg
2024-10-31,Maize,Nakawa,1300,kg
2024-11-01,Maize,Nakawa,1188,kg
2024-11-02,Maize,Nakawa,1224,kg
2024-11-03,Maize,Nakawa,1185,kg
2024-11-04,Maize,Nakawa,1145,kg
2024-11-05,Maize,Nakawa,1262,kg
2024-11-06,Maize,Nakawa,1283,kg
2024-11-07,Maize,Nakawa,1335,kg
2024-11-08,Maize,Nakawa,1271,kg
2024-11-09,Maize,Nakawa,1287,kg
2024-11-10,Maize,Nakawa,1332,kg
2024-11-11,Maize,Nakawa,1362,kg
2024-11-12,Maize,Nakawa,1316,kg
2024-11-13,Maize,Nakawa,1323,kg
2024-11-14,Maize,Nakawa,1266,kg
2024-11-15,Maize,Nakawa,1271,kg
2024-11-16,Maize,Nakawa,1328,kg
2024-11-17,Maize,Nakawa,1336,kg
2024-11-18,Maize,Nakawa,1446,kg
2024-11-19,Maize,Nakawa,1345,kg
2024-11-20,Maize,Nakawa,1362,kg
2024-11-21,Maize,Nakawa,1389,kg
2024-11-22,Maize,Nakawa,1370,kg
2024-11-23,Maize,Nakawa,1265,kg
2024-11-24,Maize,Nakawa,1328,kg
2024-11-25,Maize,Nakawa,1357,kg
2024-11-26,Maize,Nakawa,1374,kg
2024-11-27,Maize,Nakawa,1356,kg
2024-11-28,Maize,Nakawa,1310,kg
2024-11-29,Maize,Nakawa,1372,kg
2024-11-30,Maize,Nakawa,1382,kg
2024-12-01,Maize,Nakawa,1329,kg
2024-12-02,Maize,Nakawa,1456,kg
2024-12-03,Maize,Nakawa,1387,kg
2024-12-04,Maize,Nakawa,1385,kg
2024-12-05,Maize,Nakawa,1354,kg
2024-12-06,Maize,Nakawa,1438,kg
2024-12-07,Maize,Nakawa,1398,kg
2024-12-08,Maize,Nakawa,1388,kg
2024-12-09,Maize,Nakawa,1433,kg
2024-12-10,Maize,Nakawa,1390,kg
2024-12-11,Maize,Nakawa,1387,kg
2024-12-12,Maize,Nakawa,1398,kg
2024-12-13,Maize,Nakawa,1437,kg
2024-12-14,Maize,Nakawa,1437,kg
2024-12-15,Maize,Nakawa,1465,kg
2024-12-16,Maize,Nakawa,1552,kg
2024-12-17,Maize,Nakawa,1422,kg
2024-12-18,Maize,Nakawa,1469,kg
2024-12-19,Maize,Nakawa,1502,kg
2024-12-20,Maize,Nakawa,1413,kg
2024-12-21,Maize,Nakawa,1457,kg
2024-12-22,Maize,Nakawa,1485,kg
2024-12-23,Maize,Nakawa,1437,kg
2024-12-24,Maize,Nakawa,1495,kg
2024-12-25,Maize,Nakawa,1557,kg
2024-12-26,Maize,Nakawa,1485,kg
2024-12-27,Maize,Nakawa,1446,kg
2024-12-28,Maize,Nakawa,1524,kg
2024-12-29,Maize,Nakawa,1475,kg
2024-12-30,Maize,Nakawa,1515,kg
2024-12-31,Maize,Nakawa,1542,kg
2025-01-01,Maize,Nakawa,1517,kg
2025-01-02,Maize,Nakawa,1445,kg
2025-01-03,Maize,Nakawa,1527,kg
2025-01-04,Maize,Nakawa,1562,kg
2025-01-05,Maize,Nakawa,1510,kg
2025-01-06,Maize,Nakawa,1489,kg
2025-01-07,Maize,Nakawa,1511,kg
2025-01-08,Maize,Nakawa,1625,kg
2025-01-09,Maize,Nakawa,1566,kg
2025-01-10,Maize,Nakawa,1562,kg
2025-01-11,Maize,Nakawa,1515,kg
2025-01-12,Maize,Nakawa,1557,kg
2025-01-13,Maize,Nakawa,1537,kg
2025-01-14,Maize,Nakawa,1518,kg
2025-01-15,Maize,Nakawa,1568,kg
2025-01-16,Maize,Nakawa,1631,kg
2025-01-17,Maize,Nakawa,1552,kg
2025-01-18,Maize,Nakawa,1600,kg
2025-01-19,Maize,Nakawa,1600,kg
2025-01-20,Maize,Nakawa,1584,kg
2025-01-21,Maize,Nakawa,1552,kg
2025-01-22,Maize,Nakawa,1516,kg
2025-01-23,Maize,Nakawa,1638,kg
2025-01-24,Maize,Nakawa,1594,kg
2025-01-25,Maize,Nakawa,1605,kg
2025-01-26,Maize,Nakawa,1639,kg
2025-01-27,Maize,Nakawa,1641,kg
2025-01-28,Maize,Nakawa,1631,kg
2025-01-29,Maize,Nakawa,1581,kg
2025-01-30,Maize,Nakawa,1590,kg
2025-01-31,Maize,Nakawa,1634,kg
2025-02-01,Maize,Nakawa,1631,kg
2025-02-02,Maize,Nakawa,1641,kg
2025-02-03,Maize,Nakawa,1629,kg
2025-02-04,Maize,Nakawa,1610,kg
2025-02-05,Maize,Nakawa,1583,kg
2025-02-06,Maize,Nakawa,1616,kg
2025-02-07,Maize,Nakawa,1650,kg
2025-02-08,Maize,Nakawa,1643,kg
2025-02-09,Maize,Nakawa,1649,kg
2025-02-10,Maize,Nakawa,1625,kg
2025-02-11,Maize,Nakawa,1674,kg
2025-02-12,Maize,Nakawa,1667,kg
2025-02-13,Maize,Nakawa,1577,kg
2025-02-14,Maize,Nakawa,1641,kg
2025-02-15,Maize,Nakawa,1636,kg
2025-02-16,Maize,Nakawa,1593,kg
2025-02-17,Maize,Nakawa,1584,kg
2025-02-18,Maize,Nakawa,1682,kg
2025-02-19,Maize,Nakawa,1644,kg
2025-02-20,Maize,Nakawa,1614,kg
2025-02-21,Maize,Nakawa,1597,kg
2025-02-22,Maize,Nakawa,1692,kg
2025-02-23,Maize,Nakawa,1615,kg
2025-02-24,Maize,Nakawa,1645,kg
2025-02-25,Maize,Nakawa,1674,kg
2025-02-26,Maize,Nakawa,1657,kg
2025-02-27,Maize,Nakawa,1674,kg
2025-02-28,Maize,Nakawa,1674,kg
2025-03-01,Maize,Nakawa,1637,kg
2025-03-02,Maize,Nakawa,1665,kg
2025-03-03,Maize,Nakawa,1660,kg
2025-03-04,Maize,Nakawa,1579,kg
2025-03-05,Maize,Nakawa,1562,kg
2025-03-06,Maize,Nakawa,1642,kg
2025-03-07,Maize,Nakawa,1630,kg
2025-03-08,Maize,Nakawa,1702,kg
2025-03-09,Maize,Nakawa,1677,kg
2025-03-10,Maize,Nakawa,1587,kg
2025-03-11,Maize,Nakawa,1686,kg
2025-03-12,Maize,Nakawa,1720,kg
2025-03-13,Maize,Nakawa,1597,kg
2025-03-14,Maize,Nakawa,1625,kg
2025-03-15,Maize,Nakawa,1663,kg
2025-03-16,Maize,Nakawa,1604,kg
2025-03-17,Maize,Nakawa,1565,kg
2025-03-18,Maize,Nakawa,1648,kg
2025-03-19,Maize,Nakawa,1581,kg
2025-03-20,Maize,Nakawa,1588,kg
2025-03-21,Maize,Nakawa,1633,kg
2025-03-22,Maize,Nakawa,1626,kg
2025-03-23,Maize,Nakawa,1624,kg
2025-03-24,Maize,Nakawa,1592,kg
2025-03-25,Maize,Nakawa,1663,kg
2025-03-26,Maize,Nakawa,1678,kg
2025-03-27,Maize,Nakawa,1632,kg
2025-03-28,Maize,Nakawa,1631,kg
2025-03-29,Maize,Nakawa,1599,kg
2025-03-30,Maize,Nakawa,1606,kg
2025-03-31,Maize,Nakawa,1652,kg
2025-04-01,Maize,Nakawa,1615,kg
2025-04-02,Maize,Nakawa,1595,kg
2025-04-03,Maize,Nakawa,1575,kg
2025-04-04,Maize,Nakawa,1627,kg
2025-04-05,Maize,Nakawa,1662,kg
2025-04-06,Maize,Nakawa,1629,kg
2025-04-07,Maize,Nakawa,1599,kg
2025-04-08,Maize,Nakawa,1573,kg
2025-04-09,Maize,Nakawa,1518,kg
2025-04-10,Maize,Nakawa,1651,kg
2025-04-11,Maize,Nakawa,1529,kg
2025-04-12,Maize,Nakawa,1568,kg
2025-04-13,Maize,Nakawa,1615,kg
2025-04-14,Maize,Nakawa,1610,kg
2025-04-15,Maize,Nakawa,1661,kg
2025-04-16,Maize,Nakawa,1639,kg
2025-04-17,Maize,Nakawa,1605,kg
2025-04-18,Maize,Nakawa,1589,kg
2025-04-19,Maize,Nakawa,1611,kg
2025-04-20,Maize,Nakawa,1509,kg
2025-04-21,Maize,Nakawa,1589,kg
2025-04-22,Maize,Nakawa,1542,kg
2025-04-23,Maize,Nakawa,1615,kg
2025-04-24,Maize,Nakawa,1520,kg
2025-04-25,Maize,Nakawa,1523,kg
2025-04-26,Maize,Nakawa,1553,kg
2025-04-27,Maize,Nakawa,1482,kg
2025-04-28,Maize,Nakawa,1545,kg
2025-04-29,Maize,Nakawa,1505,kg
2025-04-30,Maize,Nakawa,1535,kg
2025-05-01,Maize,Nakawa,1552,kg
2025-05-02,Maize,Nakawa,1478,kg
2025-05-03,Maize,Nakawa,1531,kg
2025-05-04,Maize,Nakawa,1471,kg
2025-05-05,Maize,Nakawa,1514,kg
2025-05-06,Maize,Nakawa,1577,kg
2025-05-07,Maize,Nakawa,1515,kg
2025-05-08,Maize,Nakawa,1496,kg
2025-05-09,Maize,Nakawa,1438,kg
2025-05-10,Maize,Nakawa,1449,kg
2025-05-11,Maize,Nakawa,1432,kg
2025-05-12,Maize,Nakawa,1476,kg
2025-05-13,Maize,Nakawa,1486,kg
2025-05-14,Maize,Nakawa,1482,kg
2025-05-15,Maize,Nakawa,1480,kg
2025-05-16,Maize,Nakawa,1511,kg
2025-05-17,Maize,Nakawa,1532,kg
2025-05-18,Maize,Nakawa,1502,kg
2025-05-19,Maize,Nakawa,1498,kg
2025-05-20,Maize,Nakawa,1483,kg
2025-05-21,Maize,Nakawa,1506,kg
2025-05-22,Maize,Nakawa,1393,kg
2025-05-23,Maize,Nakawa,1503,kg
2025-05-24,Maize,Nakawa,1428,kg
2025-05-25,Maize,Nakawa,1432,kg
2025-05-26,Maize,Nakawa,1388,kg
2025-05-27,Maize,Nakawa,1421,kg
2025-05-28,Maize,Nakawa,1424,kg
2025-05-29,Maize,Nakawa,1487,kg
2025-05-30,Maize,Nakawa,1382,kg
2025-05-31,Maize,Nakawa,1390,kg
2025-06-01,Maize,Nakawa,1464,kg
2025-06-02,Maize,Nakawa,1403,kg
2025-06-03,Maize,Nakawa,1432,kg
2025-06-04,Maize,Nakawa,1475,kg
2025-06-05,Maize,Nakawa,1402,kg
2025-06-06,Maize,Nakawa,1400,kg
2025-06-07,Maize,Nakawa,1405,kg
2025-06-08,Maize,Nakawa,1427,kg
2025-06-09,Maize,Nakawa,1469,kg
2025-06-10,Maize,Nakawa,1337,kg
2025-06-11,Maize,Nakawa,1396,kg
2025-06-12,Maize,Nakawa,1401,kg
2025-06-13,Maize,Nakawa,1437,kg
2025-06-14,Maize,Nakawa,1408,kg
2025-06-15,Maize,Nakawa,1362,kg
2025-06-16,Maize,Nakawa,1412,kg
2025-06-17,Maize,Nakawa,1470,kg
2025-06-18,Maize,Nakawa,1444,kg
2025-06-19,Maize,Nakawa,1384,kg
2025-06-20,Maize,Nakawa,1373,kg
2025-06-21,Maize,Nakawa,1387,kg
2025-06-22,Maize,Nakawa,1380,kg
2025-06-23,Maize,Nakawa,1339,kg
2025-06-24,Maize,Nakawa,1312,kg
2025-06-25,Maize,Nakawa,1390,kg
2025-06-26,Maize,Nakawa,1344,kg
2025-06-27,Maize,Nakawa,1337,kg
2025-06-28,Maize,Nakawa,1386,kg
2025-06-29,Maize,Nakawa,1341,kg
2025-06-30,Maize,Nakawa,1276,kg
2025-07-01,Maize,Nakawa,1333,kg
2025-07-02,Maize,Nakawa,1367,kg
2025-07-03,Maize,Nakawa,1359,kg
2025-07-04,Maize,Nakawa,1400,kg
2025-07-05,Maize,Nakawa,1374,kg
2025-07-06,Maize,Nakawa,1357,kg
2025-07-07,Maize,Nakawa,1432,kg
2025-07-08,Maize,Nakawa,1322,kg
2025-07-09,Maize,Nakawa,1319,kg
2025-07-10,Maize,Nakawa,1347,kg
2025-07-11,Maize,Nakawa,1327,kg
2025-07-12,Maize,Nakawa,1390,kg
2025-07-13,Maize,Nakawa,1332,kg
2025-07-14,Maize,Nakawa,1325,kg
2025-07-15,Maize,Nakawa,1282,kg
2025-07-16,Maize,Nakawa,1298,kg
2025-07-17,Maize,Nakawa,1275,kg
2025-07-18,Maize,Nakawa,1368,kg
2025-07-19,Maize,Nakawa,1346,kg
2025-07-20,Maize,Nakawa,1316,kg
2025-07-21,Maize,Nakawa,1312,kg
2025-07-22,Maize,Nakawa,1319,kg
2025-07-23,Maize,Nakawa,1325,kg
2025-07-24,Maize,Nakawa,1374,kg
2025-07-25,Maize,Nakawa,1297,kg
2025-07-26,Maize,Nakawa,1297,kg
2025-07-27,Maize,Nakawa,1353,kg
2025-07-28,Maize,Nakawa,1429,kg
